link ,label ,gender ,bio ,nation ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/54025 ,Isis ,female ,"Goddess of immense magical power and symbolic mother of the king; sister and consort of Osiris (q.v.); mother of Horus (q.v.).  [The name can also occasionally refer to private individuals (e.g. daughters of various kings, or high priestesses of Amun) but it is not currently possible to distinguish them in the collections of the Department of Ancient Egypt and Sudan.]  Titles/Epithets (recorded in inscriptions as) -  God's Wife of Amun and King's Daughter. ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/54219 ,Khnum ,male ,Ram-god creator of life on the potter's wheel; consort of Anuqet (q.v.) and father of Satet (q.v.); he controls the annual Nile inundation from the caverns of Hapy (q.v.). ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/54225 ,Khons ,male ,"Moon-god, especially prominent at Thebes where he is the son of Amun (q.v.) and Mut (q.v.); generally human-headed although sometimes, to reflect his role as a sky-deity, hawk-headed; controller of man's destiny; he can be bloodthirsty, helping the king to catch and kill other deities in order that the monarch may absorb their strength by consuming them.  Titles/Epithets (recorded in inscriptions as) -  Treasurer, Khons in Thebes, Sailor, Captain of the Barque of Amun, Chief Stable-Master and King of the Gods. ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/54238 ,Khonsneferhotep ,male ,Manifestation of Khons (q.v.) in Thebes. ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/54349 ,Maat ,female ,"Goddess personifying all the elements of cosmic harmony, including Truth, Justice and Moral Integrity, established by the creator-god at the beginning of time. ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/54392 ,Mekhit ,female ,Leonine goddess; consort of Inheret or Onuris (q.v.). ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/54444 ,Meretseger ,female ,Theban cobra-goddess; protector of the necropolis and those associated with it. ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/54500 ,Min ,male ,Ithyphallic god; supreme symbol of sexual procreativity; protector of the mining regions in the Eastern Desert. ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/54510 ,Montu ,male ,Falcon-headed war-god of the Theban district; expression of the conquering vitality of pharaoh.  Titles/Epithets (recorded in inscriptions as) -  Scribe and Chief of Granaries. ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/236852 ,Bat ,female ,"Ancient Egyptian goddess, usually represented by a cow's head with curling horns. ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/237987 ,Pehtj ,male ,"Pehtj is a protective god; the 'strong one' or the 'lion', and can be depicted as a lion or a human figure holding snakes in his hands. he appears regularly in ritual scenes and often in combination with Maat. ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/52749 ,Amun-Kamutef ,male ,The ithyphallic form of Amun (q.v.); the epithet 'kamutef' means 'bull of his mother'. ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/52861 ,Apophis ,male ,Snake-god of the Underworld; enemy of the sun-god; he symbolizes the primeval forces of chaos. ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/52883 ,Ash ,male ,God of the Western Desert (Sahara) and of Libya and of the Red Land or Deshret; controller of the produce of the fertile oases in favour of pharaoah. ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53041 ,Buchis ,male ,Bull sacred to Montu (q.v.) of Armant. ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53590 ,Harsiese ,male ,Manifestation of Horus (q.v.) as the son of Osiris (q.v.) and Isis (q.v.). ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53602 ,Hathor-Nebethetepet ,female ,"Syncretic deity, combining the attributes of the goddesses Hathor (q.v.) and Nebethetepet (q.v.). ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53608 ,Hatmehyt ,female ,Fish-goddess worshipped in the Nile Delta; consort of Banebdjedet (q.v.). ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53625 ,Heh ,male ,"One of the Ogdoad, the eight deities representing primeval chaos; anthropomorphic god and personification of infinity. ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53698 ,Hermanubis ,male ,"Syncretic deity, combining the attributes of the gods Hermes/Mercury (q.v.) and Anubis (q.v.). ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53698 ,Hermanubis ,male ,"Syncretic deity, combining the attributes of the gods Hermes/Mercury (q.v.) and Anubis (q.v.). ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53698 ,Hermanubis ,male ,"Syncretic deity, combining the attributes of the gods Hermes/Mercury (q.v.) and Anubis (q.v.). ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53732 ,Horakhty ,male ,Manifestation of Horus (q.v.) as 'Horus of the Horizon' and sun-god. ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53773 ,Horus of Miam ,male ,Manifestation of Horus (q.v.) originating in Lower Nubia. ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53774 ,Horus of Pe ,male ,Manifestation of Horus (q.v.). ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53778 ,Horus-Khenty-Khety ,male ,Manifestation of Horus (q.v.). ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53783 ,Hu ,male ,God personifying the authority of a word of command. ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53898 ,Iah ,male ,Moon-god. ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53946 ,Imhotep ,male ,"Architect of the Step Pyramid at Saqqara; he was identified, following his deification, as the embodiment of scribal wisdom and supreme archictectural and creative skill.  Titles/Epithets (recorded in inscriptions as) -  God's Father. ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53959 ,Inheret-Shu ,male ,"Syncretic deity, combining the attributes of the gods Inheret or Onuris (q.v.) and Shu (q.v.). ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/54027 ,Isis-Hathor ,female ,"Syncretic deity, combining the attributes of the goddesses Isis (q.v.) and Hathor (q.v.). ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/54047 ,Iuf ,male ,Serpentine (?) funerary deity often represented beneath a canopy aboard a solar barque. ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/54060 ,Iusaas-Nebethetepet ,female ,"Syncretic deity, combining the attributes of the goddesses Iusaas and Nebethetepet (q.v.). ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/54226 ,Khons-Iah ,male ,"Syncretic deity, combining the attributes of the gods Khons (q.v.) and Iah (q.v.). ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/54227 ,Khons-Thoth ,male ,"Syncretic deity, combining the attributes of the gods Khons (q.v.) and Thoth (q.v.). ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/54230 ,Khonsemwasetneferhotep ,male ,Manifestation of Khons (q.v.). ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/54239 ,Khonspakhered ,male ,Manifestation of Khons (q.v.) the child. ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/54359 ,Maihesa ,male ,Lion-god of Leontopolis; the son of Bastet (q.v.). ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/54387 ,Mehytweret ,female ,Cow-goddess of the sky; personification of the primeval waters. ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/52660 ,Agatho Daimon ,male ,God of destiny and fortune and particularly of the proper use of wine; often associated with Agatho Tyche; patron deity of Alexandria. ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/52660 ,Agatho Daimon ,male ,God of destiny and fortune and particularly of the proper use of wine; often associated with Agatho Tyche; patron deity of Alexandria. ,Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/52752 ,Amunet ,female ,"One of the Ogdoad, the eight deities representing primeval chaos; minor consort of Amun (q.v.). ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53771 ,Horus of Behdet ,male ,Manifestation of Horus (q.v.) as hawk-winged sun disc originating in the Nile Delta. ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/54399 ,Menhyt ,female ,Minor lioness-goddess; consort of Khnum (q.v.) at Esna. ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/52824 ,Anubis of Rosetjau ,male ,Manifestation of Anubis (q.v.). ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/54026 ,Isis-Fortuna ,female ,"Syncretic deity, combining the attributes of the goddesses Isis (q.v.) and Fortuna (q.v.). ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/54026 ,Isis-Fortuna ,female ,"Syncretic deity, combining the attributes of the goddesses Isis (q.v.) and Fortuna (q.v.). ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53615 ,Hauron ,male ,"Earth-god originally from Canaan; originally associated with doom but later, in Egypt, with healing; identified with the great sphinx at Giza. ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/54508 ,Mnevis ,male ,Bull sacred to the sun-god at Heliopolis. ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/52751 ,Amun-Ra Kamutef ,male ,"Syncretic deity, combining the attributes of the gods Amun-Ra (q.v.) and Amun-Kamutef (q.v.). ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53777 ,Horus Werwadjty ,male ,Manifestation of Horus (q.v.). ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53627 ,Heket ,female ,Frog-goddess; protector of women during childbirth. ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/230411 ,Mictlantecuhtli ,male ,Aztec God of Death and Lord of the Underworld (Mictlan). Depicted as a bloody skeleton or as a figure with a toothy skull. ,Meso-American-Pre-Columbian ,
